id,KNN,CNN,LDA,NN,forest,SVM,xgboost,true
17291,1,1,1,1,0,1,0,1
54299,1,1,1,1,1,1,1,7
10498,1,1,1,1,1,1,1,1
47518,0,0,0,1,0,0,0,6
46495,0,0,0,0,1,0,0,6
19776,1,1,0,1,1,1,1,2
55836,1,1,1,1,1,1,1,7
1868,0,0,0,0,0,0,0,0
37848,1,1,1,1,1,1,1,5
51533,0,0,0,0,0,0,0,7
55594,0,1,0,0,1,1,1,7
49814,1,1,1,1,1,1,1,7
26339,1,0,0,1,1,0,1,3
44489,1,1,1,1,1,1,1,5
395,0,1,0,0,0,1,0,0
65,0,0,0,0,0,0,0,0
52657,1,0,1,1,1,1,1,7
4501,1,1,1,1,1,1,1,1
5797,0,1,1,0,1,0,0,1
16586,0,0,1,1,0,1,1,1
58104,1,0,1,1,1,1,1,8
44739,1,1,1,1,1,1,1,5
38300,1,1,1,1,1,1,1,5
13428,1,1,1,1,1,1,1,1
21276,0,0,0,0,0,0,0,2
24577,0,0,0,0,0,0,0,2
56953,1,1,1,1,1,1,1,8
9638,1,1,1,1,0,0,0,1
31939,1,1,1,1,1,1,1,5
15091,1,1,1,1,1,1,1,1
51545,1,1,1,1,1,1,1,7
59859,1,1,1,1,1,1,1,8
37761,1,1,1,1,1,1,1,5
48768,1,1,1,1,1,1,1,7
4895,1,1,1,1,1,1,1,1
43510,1,1,1,1,1,1,1,5
40607,1,1,1,1,1,1,1,5
51517,1,1,1,1,1,1,1,7
34633,1,1,1,1,1,1,1,5
60478,1,1,1,1,1,1,1,8
825,0,1,0,1,1,1,1,0
58914,1,1,1,1,1,1,1,8
47830,1,1,1,1,1,1,1,6
5358,1,0,1,0,1,1,1,1
48020,1,1,1,1,1,1,1,6
5722,1,0,1,0,0,0,0,1
4483,1,1,1,1,1,1,1,1
23189,0,0,0,0,0,0,0,2
13224,1,1,1,1,1,1,1,1
22552,1,1,0,1,1,1,1,2
39455,1,1,1,1,1,1,1,5
31860,1,1,1,1,1,1,1,5
8271,0,1,1,0,0,0,0,1
49877,1,1,1,1,1,1,1,7
21118,0,0,0,0,0,0,0,2
1532,1,0,0,1,1,1,1,0
27458,0,0,0,1,1,1,1,3
37786,1,1,1,1,1,1,1,5
22128,0,0,0,0,0,0,1,2
1634,0,0,0,1,1,0,0,0
10688,1,1,1,1,1,1,1,1
21945,1,1,0,0,1,1,1,2
15740,1,1,1,1,1,1,1,1
52974,1,1,1,1,1,1,1,7
5754,1,1,1,1,1,1,1,1
31963,1,1,1,1,1,1,1,5
40047,1,1,1,1,1,1,1,5
22399,1,1,0,0,1,0,1,2
22806,0,1,0,1,1,1,1,2
34749,1,1,1,0,1,1,1,5
11732,1,1,1,0,1,1,1,1
566,1,1,0,1,1,1,1,0
31724,1,1,1,1,1,1,1,5
40000,1,1,1,1,1,1,1,5
28334,0,0,0,0,0,0,0,3
35357,1,1,1,1,1,1,1,5
5374,1,1,1,1,1,1,1,1
15508,0,1,1,0,0,0,1,1
30876,1,1,1,1,1,1,1,4
22151,0,1,0,1,1,1,1,2
4970,1,1,1,1,1,1,1,1
31349,1,1,1,1,1,1,1,4
4301,0,0,1,0,1,0,1,1
7078,0,0,1,1,0,0,0,1
34828,1,1,1,1,1,1,1,5
5723,0,1,1,1,1,1,1,1
39794,1,1,1,1,1,1,1,5
59073,1,0,0,1,1,1,0,8
50005,1,1,1,1,1,1,1,7
26268,0,0,0,0,0,0,0,3
31539,1,1,1,1,1,1,1,5
41704,1,1,1,1,1,1,1,5
307,0,0,0,0,0,0,0,0
12051,0,0,0,0,0,0,0,1
41463,1,1,1,1,1,1,1,5
886,0,0,0,0,0,0,0,0
14173,1,1,1,1,1,1,1,1
47604,0,0,0,0,0,0,0,6
39839,1,1,1,1,1,1,1,5
21779,1,1,0,1,1,1,1,2
16312,1,1,1,0,1,0,1,1
24424,1,0,0,0,0,0,0,2
19965,0,0,0,1,0,0,0,2
55983,1,1,1,1,1,1,1,7
37404,1,1,1,1,1,1,1,5
18323,0,0,0,0,0,0,0,2
26937,0,1,0,0,0,0,0,3
34087,1,1,1,1,1,1,1,5
2338,0,1,1,1,1,1,1,1
9073,1,1,1,1,1,1,1,1
32706,1,1,1,1,1,1,1,5
2161,0,0,1,1,0,1,1,1
762,0,0,0,0,0,0,0,0
15786,1,1,1,1,1,1,1,1
36429,1,1,1,1,1,1,1,5
8387,1,1,1,0,1,1,1,1
17214,1,1,1,1,1,1,1,1
42603,1,1,1,1,1,1,1,5
56533,1,1,1,1,1,1,1,7
29816,1,1,1,1,1,1,1,4
12953,1,1,1,1,0,0,0,1
39770,1,0,1,1,1,1,1,5
34253,1,1,1,1,1,1,1,5
34560,1,1,1,1,1,1,1,5
42084,1,1,1,1,1,1,1,5
12074,0,1,1,1,1,1,1,1
32558,1,1,1,1,1,1,1,5
53617,1,1,1,1,1,1,1,7
18212,1,0,0,1,1,1,1,2
48731,1,1,1,1,1,1,1,7
36194,1,1,1,1,1,1,1,5
14698,0,0,1,0,0,0,0,1
13689,0,1,1,1,1,1,1,1
4140,1,1,1,1,1,0,0,1
36434,0,0,0,0,0,0,0,5
59763,1,1,1,1,1,1,1,8
31038,1,1,1,1,1,1,1,4
46167,1,1,1,1,1,1,1,6
3353,1,1,1,1,1,0,1,1
21994,0,0,0,0,0,0,0,2
2944,1,1,1,1,1,1,1,1
36325,1,1,1,1,1,1,1,5
15836,1,1,1,1,1,1,1,1
42409,1,1,1,1,1,1,1,5
37584,1,1,1,1,1,1,1,5
37704,1,1,1,1,1,1,1,5
35597,1,1,1,1,1,1,1,5
55651,0,0,0,1,0,1,0,7
57772,0,1,1,1,1,1,1,8
15605,1,1,1,1,1,1,1,1
18981,1,1,0,1,1,1,1,2
45743,1,1,0,1,1,1,0,6
56183,1,1,1,1,1,1,1,7
60815,1,1,1,1,1,1,1,8
7150,1,1,1,1,1,1,1,1
15357,1,1,1,1,1,1,1,1
29642,1,1,1,1,1,1,1,4
56915,1,1,1,1,1,1,1,7
36226,1,1,1,1,1,1,1,5
1657,1,1,0,1,1,1,1,0
57716,1,1,1,1,1,1,1,8
19242,1,0,0,1,1,1,1,2
11404,0,1,1,1,1,1,1,1
10301,0,1,0,1,1,1,1,1
28535,0,0,0,0,1,0,0,3
55755,1,1,1,1,1,1,1,7
2575,1,0,1,1,1,1,1,1
19383,0,0,0,0,0,0,0,2
53198,1,1,1,1,1,1,1,7
51176,1,1,1,1,1,1,1,7
6606,0,1,1,1,1,1,1,1
13607,1,1,1,1,1,1,1,1
9142,1,1,1,1,1,1,1,1
25059,0,0,0,0,0,0,0,2
13951,0,0,1,0,0,0,0,1
35377,1,1,1,1,1,1,1,5
15995,0,1,0,1,1,1,1,1
1830,0,0,0,0,1,1,1,0
35234,1,1,1,1,1,1,1,5
17648,0,1,0,0,0,0,0,1
28396,0,0,0,0,0,0,0,3
44363,0,0,0,1,0,0,1,5
5475,0,1,1,1,1,1,1,1
10309,1,1,1,1,1,1,1,1
40195,1,1,1,1,1,1,1,5
58570,1,1,1,1,1,1,1,8
27665,0,0,0,0,0,0,0,3
37049,1,1,1,1,1,1,1,5
35356,1,1,1,1,1,1,1,5
36852,1,1,1,1,1,1,1,5
27607,0,0,0,0,0,0,0,3
53029,1,1,1,1,1,1,1,7
14972,1,1,1,1,1,1,1,1
6844,0,1,1,1,1,1,0,1
23229,1,1,0,1,1,1,1,2
38725,1,1,1,1,1,1,1,5
59008,1,1,1,1,1,1,1,8
9512,1,1,1,1,1,1,1,1
20582,0,0,0,0,0,0,0,2
13370,1,1,1,1,1,1,1,1
36455,1,1,1,1,1,1,1,5
19268,1,0,0,1,1,1,0,2
8666,1,1,1,1,1,1,1,1
4665,1,1,1,1,1,1,1,1
27977,1,1,0,1,1,1,1,3
40205,1,1,1,1,1,1,1,5
7797,0,0,1,0,1,1,1,1
4457,1,1,1,1,1,0,1,1
39406,1,1,1,1,1,1,1,5
9591,1,1,1,1,1,1,1,1
40169,1,1,1,1,1,1,1,5
658,1,0,0,0,1,0,0,0
23540,0,0,0,0,0,0,0,2
51661,1,1,1,1,1,1,1,7
18649,1,0,0,1,0,0,1,2
47773,0,0,0,0,0,0,0,6
58173,1,1,1,1,1,1,1,8
23822,0,1,0,1,1,1,1,2
16635,1,1,1,1,1,1,1,1
48210,0,0,1,0,1,1,1,6
24819,1,1,0,1,1,1,0,2
51602,1,1,1,1,1,1,1,7
49921,1,1,1,1,1,1,1,7
46183,0,1,0,1,1,1,0,6
43117,1,1,1,1,1,1,1,5
41553,1,1,1,1,1,1,1,5
51893,1,1,1,1,1,1,1,7
53255,1,1,1,1,1,1,1,7
25584,0,0,0,0,0,0,0,2
16426,1,1,1,1,1,1,1,1
24891,0,1,0,0,0,0,0,2
59133,1,1,1,1,1,1,1,8
41458,1,1,1,1,1,1,1,5
48853,1,1,1,1,1,1,1,7
21889,1,1,0,1,1,1,1,2
15121,1,1,1,1,1,1,1,1
51030,1,1,1,1,1,1,1,7
53205,1,1,1,1,1,1,1,7
31290,1,1,1,1,1,1,1,4
45120,1,1,1,1,1,1,1,5
60389,1,1,1,1,1,1,1,8
53974,1,1,1,1,1,1,0,7
53932,1,1,1,1,1,1,1,7
25579,0,1,0,1,1,1,1,2
17158,1,1,1,1,1,1,1,1
14893,1,1,1,1,1,1,1,1
33302,1,1,1,1,1,1,1,5
20486,1,1,0,1,1,1,1,2
36619,1,1,1,1,1,1,1,5
60412,1,1,1,1,1,1,1,8
11856,0,0,1,0,1,0,0,1
56856,1,1,1,1,1,1,1,7
51450,0,1,1,1,1,1,1,7
32681,1,1,1,1,1,1,1,5
15411,1,1,1,1,1,1,1,1
4082,1,1,1,0,1,0,1,1
19047,0,0,0,0,0,0,0,2
39167,1,1,1,1,1,1,1,5
18307,1,1,0,1,0,1,1,2
35870,1,1,1,1,1,1,1,5
59257,1,1,1,1,1,1,1,8
61143,1,1,1,1,1,1,1,8
35960,1,1,1,1,1,1,1,5
57705,1,1,1,1,1,1,1,8
3775,0,0,1,0,0,0,0,1
15081,1,1,1,1,1,1,1,1
20034,0,0,0,0,0,0,0,2
24345,1,1,0,0,1,0,1,2
15099,1,1,1,1,1,1,1,1
35786,1,1,1,1,1,1,1,5
32737,1,1,1,1,1,1,1,5
1898,0,1,0,0,0,1,0,0
15481,0,0,1,1,1,1,0,1
30816,1,1,1,1,1,1,1,4
58662,1,1,1,1,1,1,1,8
24247,1,0,0,0,0,1,1,2
41137,1,1,1,1,1,1,1,5
18691,1,0,0,0,1,0,0,2
27770,0,0,0,0,0,0,0,3
61393,1,0,1,1,1,1,1,8
54054,1,1,1,1,1,1,1,7
51832,1,1,1,1,1,1,1,7
39931,1,1,1,1,1,1,1,5
21302,1,1,0,1,0,1,1,2
4784,1,1,1,1,1,0,1,1
11369,1,1,1,1,1,1,1,1
33484,1,1,1,1,1,1,1,5
26435,0,0,0,0,0,0,0,3
27985,0,0,0,1,0,0,0,3
41987,1,1,1,1,1,1,1,5
48300,1,1,1,1,1,1,1,6
29752,1,1,1,1,1,1,1,4
3741,1,1,1,1,1,1,1,1
56852,1,1,1,1,1,1,1,7
6882,1,1,0,0,1,0,1,1
59771,1,1,1,1,1,1,1,8
53506,0,0,0,0,1,0,0,7
61254,1,1,0,1,0,0,0,8
8449,1,1,1,1,1,1,1,1
24985,1,1,0,1,0,0,1,2
52834,1,1,1,1,1,1,1,7
19912,1,1,0,1,1,1,1,2
4272,1,1,1,1,1,1,1,1
14522,1,1,1,1,1,1,1,1
24529,1,1,0,1,1,1,1,2
9394,1,1,1,1,1,1,1,1
52895,1,1,1,1,1,1,1,7
4109,1,1,1,1,1,1,1,1
40167,1,1,1,1,1,1,1,5
17585,0,0,0,0,1,0,0,1
51563,1,1,1,1,1,1,1,7
25962,1,1,0,1,1,1,1,2
20188,0,1,0,0,1,0,0,2
44093,1,1,1,1,1,1,1,5
54043,0,0,0,0,0,0,0,7
53572,1,0,1,1,1,1,1,7
13727,1,1,1,1,1,1,1,1
51673,1,1,1,1,1,1,1,7
49138,1,1,0,1,1,1,1,7
2827,1,1,1,1,1,1,1,1
21204,1,1,0,1,0,1,0,2
15154,1,1,1,1,1,1,1,1
5899,1,1,1,1,1,1,1,1
24950,1,1,0,1,1,1,1,2
36580,1,1,1,1,1,1,1,5
7090,0,1,1,0,1,0,1,1
5290,1,1,1,1,1,1,1,1
45134,1,1,1,1,1,1,1,5
20535,1,1,0,1,1,1,1,2
15654,0,1,1,1,1,1,1,1
58893,1,1,1,1,1,1,1,8
21218,1,0,0,1,0,0,0,2
60245,0,0,0,0,0,0,0,8
26349,0,0,0,1,1,1,1,3
23158,1,1,0,1,1,0,1,2
20724,0,1,0,0,1,0,0,2
48445,0,0,0,0,1,0,0,6
61448,1,1,1,1,1,1,1,8
50818,1,1,1,1,1,1,1,7
30037,1,1,1,1,1,1,1,4
29632,0,0,0,0,0,0,0,4
11317,1,1,1,0,1,1,1,1
17642,1,1,1,1,1,1,1,1
35229,1,1,1,1,1,1,1,5
2385,1,1,1,1,1,1,1,1
16757,1,1,1,1,1,1,1,1
38746,1,1,1,1,1,1,1,5
35622,1,1,1,1,1,1,1,5
59109,1,1,1,1,1,1,1,8
21584,0,0,0,0,1,0,1,2
48179,0,1,0,0,0,1,0,6
32889,1,1,1,1,1,1,1,5
56112,0,1,0,1,1,0,1,7
38706,1,1,1,1,1,1,1,5
19111,1,1,0,1,1,1,1,2
47444,1,1,1,1,1,1,1,6
58859,1,1,1,1,1,1,1,8
22558,1,0,0,0,0,0,0,2
50006,1,1,1,1,1,1,1,7
26547,0,0,0,0,0,1,0,3
33552,1,1,1,1,1,1,1,5
49121,1,1,1,1,1,1,1,7
15263,1,0,1,1,1,1,1,1
37148,1,1,1,1,1,1,1,5
46012,0,0,0,0,0,0,0,6
46816,0,0,0,1,0,1,0,6
41076,1,1,1,1,1,1,1,5
25970,0,1,0,0,1,1,0,2
50436,1,1,1,1,1,1,1,7
9795,1,1,1,1,1,1,1,1
57236,1,1,1,1,1,1,1,8
20488,0,0,0,0,0,0,0,2
10862,1,1,1,1,1,1,1,1
29597,1,1,1,1,1,1,1,4
9817,1,1,1,1,1,1,1,1
2957,1,1,1,1,1,1,1,1
12778,1,1,1,1,1,1,1,1
17026,1,1,1,1,1,1,1,1
36824,1,1,1,1,1,1,1,5
45449,1,1,1,1,1,1,1,5
33627,1,1,1,1,1,1,1,5
27227,1,1,0,0,1,0,1,3
55758,1,1,1,1,1,1,1,7
13763,1,1,1,1,1,1,1,1
33257,0,0,0,0,0,0,1,5
35795,1,1,1,1,1,1,1,5
33247,1,1,1,1,1,1,1,5
58277,1,1,1,1,1,1,1,8
46334,1,0,0,0,0,1,1,6
20778,1,0,0,0,0,0,1,2
35478,1,0,0,1,1,1,1,5
33194,1,1,1,1,1,1,1,5
34315,1,1,1,1,1,1,1,5
46795,1,1,0,1,1,1,1,6
53727,1,0,1,1,0,0,0,7
46693,1,0,0,1,1,1,1,6
46650,0,0,0,0,0,0,0,6
31961,1,1,1,1,1,1,1,5
34218,1,1,1,1,1,1,1,5
31289,1,1,1,1,1,1,1,4
48453,1,1,1,1,1,1,1,6
30175,1,1,1,1,1,1,1,4
56876,1,1,1,1,1,1,1,7
11445,1,1,1,1,1,1,1,1
7456,0,0,1,0,0,0,0,1
5803,1,1,1,1,1,1,1,1
6474,0,0,1,0,0,0,0,1
16984,0,0,1,0,1,0,1,1
60361,1,1,1,1,1,1,1,8
12042,0,0,1,1,1,1,1,1
22163,1,1,0,1,1,1,1,2
39045,1,1,1,1,1,1,1,5
24573,1,1,0,0,1,1,0,2
38324,1,1,1,1,1,1,1,5
49398,1,1,1,1,1,1,1,7
47065,1,1,1,1,1,1,0,6
13058,1,1,1,1,1,1,1,1
386,0,1,0,0,0,0,0,0
19092,0,0,0,0,0,0,1,2
19921,1,0,0,0,1,1,0,2
50430,1,1,1,1,1,1,1,7
20448,1,1,0,1,1,0,1,2
48498,1,1,1,1,1,1,1,7
12867,1,1,1,1,1,1,1,1
43224,1,1,1,1,1,1,1,5
32635,1,1,1,1,1,1,1,5
38004,1,1,1,1,1,1,1,5
36287,1,1,1,1,1,1,1,5
46920,0,0,1,1,1,1,0,6
47481,1,1,1,1,1,1,1,6
8009,0,0,0,0,0,0,0,1
32439,1,1,1,1,1,1,1,5
42096,1,0,1,1,1,1,1,5
46731,1,0,1,1,1,0,1,6
30248,1,1,1,1,1,1,1,4
52943,1,1,1,1,1,1,1,7
23812,0,0,0,0,0,0,0,2
6524,1,1,1,1,1,1,1,1
18867,1,1,0,0,1,1,1,2
29591,1,1,1,1,1,1,1,4
57681,1,1,1,1,1,1,1,8
43020,1,1,1,1,1,1,1,5
37230,1,1,1,1,1,1,1,5
8577,1,1,1,1,1,1,1,1
46429,1,1,1,1,1,1,1,6
10229,1,1,0,1,1,1,1,1
61782,1,1,1,1,1,1,1,8
50804,1,1,1,1,1,1,1,7
59690,1,1,1,1,1,1,1,8
2325,1,1,1,1,1,1,1,1
18112,0,0,0,0,0,0,0,2
52909,1,1,1,1,1,1,1,7
42598,1,1,1,1,1,1,1,5
9608,1,1,1,1,1,1,1,1
57750,1,1,1,1,1,1,1,8
35148,1,1,1,1,1,1,1,5
16688,1,1,1,1,1,1,1,1
31046,1,1,1,1,1,1,1,4
43260,0,0,0,0,0,0,0,5
59054,1,1,1,1,1,1,1,8
58939,1,1,1,0,1,1,0,8
2249,1,1,1,1,1,0,1,1
44516,1,1,1,1,1,1,1,5
15318,1,0,1,1,1,1,1,1
48974,1,1,1,1,1,1,1,7
19771,0,0,0,0,0,0,0,2
9623,1,0,1,1,1,1,1,1
23083,0,0,0,0,0,0,0,2
20563,0,0,0,0,0,0,0,2
33145,1,1,1,1,1,1,1,5
55867,1,0,1,1,1,1,1,7
53360,1,1,1,1,1,1,1,7
9876,0,0,1,0,0,0,1,1
33895,1,1,1,1,1,1,1,5
51703,1,1,1,1,1,1,1,7
22879,1,0,0,1,1,1,1,2
8295,0,1,1,1,0,0,0,1
21754,0,0,0,0,1,1,0,2
48897,1,1,1,1,1,1,1,7
34846,1,0,0,0,1,0,1,5
56794,1,0,1,1,1,1,1,7
47314,1,1,1,1,1,1,1,6
19757,0,0,0,0,1,0,0,2
26479,0,0,0,0,0,0,0,3
2250,0,0,1,0,0,1,1,1
32667,0,0,0,0,0,0,0,5
49482,1,1,1,1,1,1,1,7
31257,1,1,1,1,1,1,1,4
19994,1,1,0,0,0,0,0,2
33070,1,1,1,1,1,1,1,5
23143,0,0,0,1,1,1,0,2
47163,1,1,1,1,1,1,1,6
12006,0,1,1,1,0,1,1,1
41130,1,1,1,1,1,1,1,5
23051,0,1,0,0,0,0,0,2
57910,1,1,1,1,1,1,1,8
7427,1,1,1,1,1,1,1,1
34643,1,1,1,1,1,1,1,5
22928,0,1,0,0,1,1,1,2
3346,1,0,1,0,1,0,0,1
27775,0,0,0,0,0,0,0,3
6550,1,1,1,1,1,1,1,1
3251,1,1,1,1,1,1,1,1
42082,1,1,1,1,1,1,1,5
36442,1,1,1,1,1,1,1,5
25289,1,1,0,1,1,1,1,2
38707,1,1,1,1,1,1,1,5
46745,1,0,1,1,0,0,0,6
30623,1,1,1,1,1,1,1,4
15112,1,1,1,1,1,1,1,1
50269,1,1,1,1,1,1,1,7
21200,1,1,0,1,1,1,1,2
18361,0,1,0,0,1,0,0,2
3928,1,1,1,1,1,1,1,1
46638,1,0,0,1,0,0,0,6
15517,1,1,1,1,1,1,1,1
55007,1,1,1,1,1,1,1,7
2622,1,1,1,1,1,1,1,1
53815,1,1,1,1,1,1,1,7
10847,1,1,1,1,1,1,1,1
42751,1,1,1,1,1,1,1,5
16369,0,1,1,1,1,0,1,1
25482,1,1,0,1,1,1,1,2
3514,1,1,1,1,1,1,1,1
28637,0,1,0,1,1,1,1,3
19913,0,0,0,0,0,0,1,2
55151,1,1,1,1,1,1,1,7
26444,1,0,0,0,1,0,1,3
48341,1,0,0,0,0,1,1,6
42276,1,1,1,1,1,1,1,5
26793,0,0,0,0,0,0,0,3
36282,1,1,1,1,1,1,1,5
305,0,0,0,0,0,0,0,0
2180,0,1,1,1,1,1,0,1
33890,1,1,1,1,1,1,1,5
27804,0,0,0,0,0,0,0,3
45347,1,1,1,1,1,1,1,5
2945,1,1,1,1,1,1,1,1
56937,1,1,1,1,1,1,1,8
33458,0,1,0,1,1,1,1,5
61165,1,0,0,0,1,0,0,8
53820,1,1,1,1,1,1,1,7
19531,0,0,0,0,0,0,0,2
15741,1,1,1,1,1,1,1,1
49792,1,1,1,1,1,1,1,7
37860,1,1,1,1,1,1,1,5
22997,1,1,0,1,1,1,0,2
53748,0,0,1,1,0,1,0,7
52923,1,1,1,1,1,1,1,7
54951,1,1,1,1,1,1,1,7
38776,1,1,1,1,1,1,1,5
15045,1,0,1,1,0,0,1,1
3610,1,1,1,1,1,1,1,1
19322,0,1,0,0,1,1,1,2
27956,0,1,0,0,1,0,0,3
60977,1,1,0,1,1,1,1,8
15164,1,1,1,1,1,1,1,1
30414,1,1,1,1,1,1,1,4
33452,1,1,1,1,1,1,1,5
8458,1,1,1,1,1,1,1,1
45035,1,1,1,1,1,1,1,5
39742,1,1,1,1,1,1,1,5
31921,1,1,1,1,1,1,1,5
61418,1,1,1,1,0,1,1,8
19140,1,0,0,1,1,1,1,2
24909,1,0,0,0,0,0,0,2
25024,1,1,0,1,1,1,1,2
20844,0,1,0,0,0,1,0,2
59703,1,1,1,1,1,1,1,8
4273,0,1,1,1,1,1,1,1
52244,1,1,1,1,1,1,1,7
15299,1,1,1,1,1,1,1,1
23328,1,0,0,1,1,1,1,2
46209,0,0,0,0,0,0,0,6
2515,1,1,1,1,1,1,1,1
36865,1,1,1,1,1,1,1,5
12621,1,1,1,1,1,1,1,1
2793,1,1,1,1,1,1,1,1
8837,1,0,1,1,1,1,1,1
28360,1,1,0,1,1,1,1,3
59209,1,1,1,1,1,1,1,8
52577,1,1,1,1,1,1,1,7
58404,1,1,1,1,1,1,1,8
18672,0,0,0,0,0,0,0,2
47123,1,1,1,1,1,1,1,6
54059,1,1,1,1,1,1,1,7
12570,1,0,1,1,1,1,0,1
58274,1,1,1,1,1,1,1,8
31932,1,1,0,1,1,1,1,5
58065,0,0,0,0,0,0,0,8
34736,0,0,0,0,1,0,0,5
25450,1,0,0,1,0,1,1,2
53803,1,1,1,1,1,1,1,7
6461,0,1,1,1,1,1,0,1
1190,1,1,1,1,1,1,1,0
56101,0,1,1,1,1,0,1,7
25362,1,1,0,0,1,0,0,2
12206,1,1,1,1,1,1,1,1
40916,1,1,1,1,1,1,1,5
41714,1,1,1,1,1,1,1,5
31957,1,1,1,1,1,1,1,5
19758,0,0,0,0,0,0,0,2
18243,0,0,0,0,1,0,0,2
24448,0,0,0,0,0,0,0,2
27034,0,1,0,1,1,1,1,3
45351,1,1,1,1,1,1,1,5
23166,0,1,0,0,1,0,1,2
59370,1,1,1,1,1,1,1,8
1750,1,1,0,1,0,1,0,0
19418,0,1,0,0,1,1,1,2
9383,1,1,1,1,1,1,1,1
34458,0,0,0,0,0,0,0,5
53591,1,1,1,1,1,1,1,7
45906,1,0,0,0,0,0,0,6
44575,1,1,1,1,1,1,1,5
46373,1,1,1,1,1,1,1,6
55091,1,1,1,1,1,1,1,7
58519,1,1,1,1,1,1,1,8
34559,1,1,1,1,1,1,1,5
15812,1,1,1,1,1,1,1,1
42155,1,1,1,1,1,1,1,5
41837,1,1,1,1,1,1,1,5
30238,1,1,1,1,1,1,1,4
14903,1,1,1,1,1,1,1,1
24323,0,1,0,1,1,1,1,2
20765,1,1,0,1,0,1,1,2
13702,1,1,1,1,1,1,1,1
8891,0,1,1,1,1,1,0,1
8143,1,1,1,1,1,1,1,1
1881,0,1,1,1,1,0,1,0
37551,1,1,1,1,1,1,1,5
48328,1,1,1,0,1,1,1,6
4141,1,1,1,1,1,1,1,1
21974,0,1,0,0,1,1,0,2
43766,1,1,1,1,1,1,1,5
35420,1,1,1,1,1,1,1,5
50250,0,0,0,0,0,0,0,7
48404,1,0,0,1,1,1,0,6
46388,0,1,1,0,1,1,1,6
45660,1,1,1,1,1,1,1,6
48541,1,1,1,1,1,1,1,7
27687,0,0,0,0,1,1,1,3
53763,1,1,1,1,1,1,1,7
32692,1,1,1,1,1,1,1,5
40111,1,1,1,1,1,1,1,5
32306,1,1,1,1,1,1,1,5
60988,1,1,1,1,1,1,1,8
13929,1,1,1,1,1,1,1,1
33424,1,1,1,1,1,1,1,5
24486,1,1,0,1,1,1,1,2
6623,0,1,1,1,1,1,1,1
52382,1,1,1,1,1,1,1,7
20895,0,0,0,0,0,0,0,2
27161,0,1,0,0,0,0,0,3
36031,1,1,1,1,1,1,1,5
45185,1,0,0,0,0,0,0,5
48112,1,1,1,1,1,1,1,6
17506,1,0,1,1,0,1,1,1
55617,1,1,1,1,1,1,1,7
15864,0,1,1,1,1,1,1,1
7884,0,1,1,0,1,0,0,1
56900,1,1,1,1,1,1,1,7
59962,1,1,1,1,1,1,1,8
40684,1,1,1,1,1,1,1,5
35969,1,1,1,1,1,1,1,5
5305,1,1,1,1,1,1,1,1
9516,1,0,1,0,0,0,0,1
58894,1,1,1,1,1,1,1,8
31070,1,1,1,1,1,1,1,4
39641,1,1,1,1,1,1,1,5
20642,1,0,0,0,1,0,1,2
50023,0,1,1,1,0,1,0,7
23471,0,0,0,0,0,0,0,2
18986,0,0,0,0,1,0,0,2
28036,0,0,0,0,1,0,1,3
21311,1,1,0,1,0,0,0,2
60403,1,1,1,1,1,1,1,8
28193,0,0,0,0,0,0,0,3
4477,0,1,1,1,1,1,1,1
49130,0,0,0,0,0,0,0,7
11188,1,1,1,1,1,1,1,1
23121,0,0,0,0,0,0,0,2
43625,1,1,1,1,1,1,1,5
45419,1,1,1,1,1,1,1,5
54285,1,1,1,1,1,1,1,7
203,1,0,0,1,1,1,1,0
45506,1,1,1,1,1,1,1,5
32646,1,1,1,1,1,1,1,5
12338,1,1,1,1,1,1,1,1
54384,1,1,1,1,1,1,1,7
2714,1,1,1,1,1,1,1,1
45885,1,1,1,1,1,1,1,6
10618,1,1,1,1,1,1,1,1
25994,0,1,0,0,0,1,1,2
6292,1,1,1,0,1,1,0,1
48582,1,1,1,1,1,1,1,7
20725,1,1,1,1,1,1,1,2
32469,1,1,1,1,1,1,1,5
37152,1,1,1,1,1,1,1,5
59387,1,1,1,1,1,1,1,8
20172,0,1,0,1,1,1,1,2
12419,1,1,1,1,1,1,1,1
4305,0,1,0,0,0,0,0,1
53235,1,1,1,1,1,1,1,7
39626,1,1,1,1,1,1,1,5
4028,1,1,1,1,1,1,1,1
61021,1,0,1,1,0,1,1,8
7841,1,1,1,1,1,1,1,1
11743,1,1,1,1,1,1,1,1
49691,0,1,1,1,1,1,1,7
14770,0,1,1,1,1,1,1,1
36515,1,1,1,1,1,1,1,5
47405,1,1,1,1,1,1,1,6
44437,1,1,1,1,1,1,1,5
43201,1,1,1,1,1,1,1,5
50616,1,1,0,1,1,0,1,7
25725,1,1,0,1,1,1,1,2
55264,1,1,1,1,1,1,1,7
28217,0,1,0,0,0,0,0,3
33682,1,1,1,1,1,1,1,5
12176,0,1,1,1,0,1,1,1
50391,0,1,1,0,0,1,0,7
59645,0,1,0,0,1,0,1,8
39447,1,1,1,1,1,1,1,5
52953,1,1,1,1,1,1,1,7
25834,0,1,0,1,1,1,1,2
54179,1,1,1,1,1,1,1,7
10919,1,1,1,1,1,1,1,1
4676,1,1,1,1,1,1,1,1
15682,1,1,1,0,1,1,1,1
55994,1,1,1,1,1,1,1,7
28826,0,1,0,0,1,0,0,4
20030,1,0,0,0,1,1,0,2
28315,0,0,0,0,0,0,0,3
53853,1,1,1,1,1,1,1,7
