id,CNN,KNN,LDA,NN,forest,SVM,xgboost,true class
17291,1,1,1,1,2,1,2,1
54299,7,7,7,7,7,7,7,7
10498,1,1,1,1,1,1,1,1
47518,1,2,1,6,1,1,1,6
46495,2,1,1,2,6,1,1,6
19776,2,2,1,2,2,2,2,2
55836,7,7,7,7,7,7,7,7
1868,8,8,8,8,8,8,8,0
37848,5,5,5,5,5,5,5,5
51533,5,5,5,8,5,8,5,7
55594,0,7,8,8,7,7,7,7
49814,7,7,7,7,7,7,7,7
26339,3,2,1,3,3,2,3,3
44489,5,5,5,5,5,5,5,5
395,6,0,7,7,6,0,6,0
65,7,7,7,7,6,7,7,0
52657,7,0,7,7,7,7,7,7
4501,1,1,1,1,1,1,1,1
5797,3,1,1,3,1,3,3,1
16586,2,2,1,1,2,1,1,1
58104,8,0,8,8,8,8,8,8
44739,5,5,5,5,5,5,5,5
38300,5,5,5,5,5,5,5,5
13428,1,1,1,1,1,1,1,1
21276,1,1,1,1,1,1,1,2
24577,6,6,6,6,6,6,6,2
56953,8,8,8,8,8,8,8,8
9638,1,1,1,1,2,2,2,1
31939,5,5,5,5,5,5,5,5
15091,1,1,1,1,1,1,1,1
51545,7,7,7,7,7,7,7,7
59859,8,8,8,8,8,8,8,8
37761,5,5,5,5,5,5,5,5
48768,7,7,7,7,7,7,7,7
4895,1,1,1,1,1,1,1,1
43510,5,5,5,5,5,5,5,5
40607,5,5,5,5,5,5,5,5
51517,7,7,7,7,7,7,7,7
34633,5,5,5,5,5,5,5,5
60478,8,8,8,8,8,8,8,8
825,8,0,8,0,0,0,0,0
58914,8,8,8,8,8,8,8,8
47830,6,6,6,6,6,6,6,6
5358,1,2,1,2,1,1,1,1
48020,6,6,6,6,6,6,6,6
5722,1,2,1,2,3,2,3,1
4483,1,1,1,1,1,1,1,1
23189,1,1,1,1,1,1,1,2
13224,1,1,1,1,1,1,1,1
22552,2,2,1,2,2,2,2,2
39455,5,5,5,5,5,5,5,5
31860,5,5,5,5,5,5,5,5
8271,2,1,1,2,2,2,2,1
49877,7,7,7,7,7,7,7,7
21118,1,1,1,1,1,1,1,2
1532,0,8,8,0,0,0,0,0
27458,2,1,1,3,3,3,3,3
37786,5,5,5,5,5,5,5,5
22128,1,1,1,1,1,6,2,2
1634,7,6,1,0,0,6,3,0
10688,1,1,1,1,1,1,1,1
21945,2,2,1,1,2,2,2,2
15740,1,1,1,1,1,1,1,1
52974,7,7,7,7,7,7,7,7
5754,1,1,1,1,1,1,1,1
31963,5,5,5,5,5,5,5,5
40047,5,5,5,5,5,5,5,5
22399,2,2,1,1,2,1,2,2
22806,3,2,1,2,2,2,2,2
34749,5,5,5,6,5,5,5,5
11732,1,1,1,2,1,1,1,1
566,0,0,8,0,0,0,0,0
31724,5,5,5,5,5,5,5,5
40000,5,5,5,5,5,5,5,5
28334,1,1,1,1,1,1,1,3
35357,5,5,5,5,5,5,5,5
5374,1,1,1,1,1,1,1,1
15508,2,1,1,2,2,2,1,1
30876,4,4,4,4,4,4,4,4
22151,1,2,1,2,2,2,2,2
4970,1,1,1,1,1,1,1,1
31349,4,4,4,4,4,4,4,4
4301,2,2,1,2,1,2,1,1
7078,2,2,1,1,2,2,2,1
34828,5,5,5,5,5,5,5,5
5723,2,1,1,1,1,1,1,1
39794,5,5,5,5,5,5,5,5
59073,8,1,1,8,8,8,1,8
50005,7,7,7,7,7,7,7,7
26268,1,1,1,1,1,1,1,3
31539,5,5,5,5,5,5,5,5
41704,5,5,5,5,5,5,5,5
307,7,7,7,7,7,7,7,0
12051,2,6,6,2,2,6,2,1
41463,5,5,5,5,5,5,5,5
886,8,8,8,8,8,8,8,0
14173,1,1,1,1,1,1,1,1
47604,7,7,7,7,7,7,7,6
39839,5,5,5,5,5,5,5,5
21779,2,2,1,2,2,2,2,2
16312,1,1,1,2,1,2,1,1
24424,2,1,1,1,1,1,1,2
19965,6,1,5,2,1,5,1,2
55983,7,7,7,7,7,7,7,7
37404,5,5,5,5,5,5,5,5
18323,1,1,1,1,1,1,1,2
26937,2,3,1,2,2,1,1,3
34087,5,5,5,5,5,5,5,5
2338,2,1,1,1,1,1,1,1
9073,1,1,1,1,1,1,1,1
32706,5,5,5,5,5,5,5,5
2161,3,2,1,1,2,1,1,1
762,7,5,7,7,7,7,7,0
15786,1,1,1,1,1,1,1,1
36429,5,5,5,5,5,5,5,5
8387,1,1,1,2,1,1,1,1
17214,1,1,1,1,1,1,1,1
42603,5,5,5,5,5,5,5,5
56533,7,7,7,7,7,7,7,7
29816,4,4,4,4,4,4,4,4
12953,1,1,1,1,2,2,2,1
39770,5,7,5,5,5,5,5,5
34253,5,5,5,5,5,5,5,5
34560,5,5,5,5,5,5,5,5
42084,5,5,5,5,5,5,5,5
12074,2,1,1,1,1,1,1,1
32558,5,5,5,5,5,5,5,5
53617,7,7,7,7,7,7,7,7
18212,2,1,1,2,2,2,2,2
48731,7,7,7,7,7,7,7,7
36194,5,5,5,5,5,5,5,5
14698,2,2,1,2,2,2,2,1
13689,2,1,1,1,1,1,1,1
4140,1,1,1,1,1,2,2,1
36434,1,1,1,1,1,1,1,5
59763,8,8,8,8,8,8,8,8
31038,4,4,4,4,4,4,4,4
46167,6,6,6,6,6,6,6,6
3353,1,1,1,1,1,6,1,1
21994,1,1,1,1,1,1,1,2
2944,1,1,1,1,1,1,1,1
36325,5,5,5,5,5,5,5,5
15836,1,1,1,1,1,1,1,1
42409,5,5,5,5,5,5,5,5
37584,5,5,5,5,5,5,5,5
37704,5,5,5,5,5,5,5,5
35597,5,5,5,5,5,5,5,5
55651,5,1,1,7,1,7,1,7
57772,0,8,8,8,8,8,8,8
15605,1,1,1,1,1,1,1,1
18981,2,2,1,2,2,2,2,2
45743,6,6,1,6,6,6,1,6
56183,7,7,7,7,7,7,7,7
60815,8,8,8,8,8,8,8,8
7150,1,1,1,1,1,1,1,1
15357,1,1,1,1,1,1,1,1
29642,4,4,4,4,4,4,4,4
56915,7,7,7,7,7,7,7,7
36226,5,5,5,5,5,5,5,5
1657,0,0,8,0,0,0,0,0
57716,8,8,8,8,8,8,8,8
19242,2,1,1,2,2,2,2,2
11404,3,1,1,1,1,1,1,1
10301,2,1,4,1,1,1,1,1
28535,2,2,1,2,3,2,1,3
55755,7,7,7,7,7,7,7,7
2575,1,2,1,1,1,1,1,1
19383,1,1,1,1,1,1,1,2
53198,7,7,7,7,7,7,7,7
51176,7,7,7,7,7,7,7,7
6606,2,1,1,1,1,1,1,1
13607,1,1,1,1,1,1,1,1
9142,1,1,1,1,1,1,1,1
25059,1,1,1,1,1,1,1,2
13951,2,2,1,2,2,2,2,1
35377,5,5,5,5,5,5,5,5
15995,6,1,2,1,1,1,1,1
1830,5,4,5,5,0,0,0,0
35234,5,5,5,5,5,5,5,5
17648,7,1,7,8,7,0,7,1
28396,6,6,6,2,6,6,6,3
44363,2,1,1,5,2,2,5,5
5475,5,1,1,1,1,1,1,1
10309,1,1,1,1,1,1,1,1
40195,5,5,5,5,5,5,5,5
58570,8,8,8,8,8,8,8,8
27665,1,1,1,1,1,1,1,3
37049,5,5,5,5,5,5,5,5
35356,5,5,5,5,5,5,5,5
36852,5,5,5,5,5,5,5,5
27607,2,2,1,2,2,2,2,3
53029,7,7,7,7,7,7,7,7
14972,1,1,1,1,1,1,1,1
6844,3,1,1,1,1,1,2,1
23229,2,2,1,2,2,2,2,2
38725,5,5,5,5,5,5,5,5
59008,8,8,8,8,8,8,8,8
9512,1,1,1,1,1,1,1,1
20582,1,1,1,1,1,1,1,2
13370,1,1,1,1,1,1,1,1
36455,5,5,5,5,5,5,5,5
19268,2,1,1,2,2,2,1,2
8666,1,1,1,1,1,1,1,1
4665,1,1,1,1,1,1,1,1
27977,3,3,5,3,3,3,3,3
40205,5,5,5,5,5,5,5,5
7797,2,2,1,2,1,1,1,1
4457,1,1,1,1,1,2,1,1
39406,5,5,5,5,5,5,5,5
9591,1,1,1,1,1,1,1,1
40169,5,5,5,5,5,5,5,5
658,0,8,8,8,0,8,8,0
23540,1,1,1,1,1,1,1,2
51661,7,7,7,7,7,7,7,7
18649,2,1,1,2,1,1,2,2
47773,7,7,7,7,7,7,7,6
58173,8,8,8,8,8,8,8,8
23822,1,2,1,2,2,2,2,2
16635,1,1,1,1,1,1,1,1
48210,5,2,6,5,6,6,6,6
24819,2,2,1,2,2,2,1,2
51602,7,7,7,7,7,7,7,7
49921,7,7,7,7,7,7,7,7
46183,2,6,1,6,6,6,1,6
43117,5,5,5,5,5,5,5,5
41553,5,5,5,5,5,5,5,5
51893,7,7,7,7,7,7,7,7
53255,7,7,7,7,7,7,7,7
25584,1,1,1,1,1,1,1,2
16426,1,1,1,1,1,1,1,1
24891,1,2,1,1,1,1,1,2
59133,8,8,8,8,8,8,8,8
41458,5,5,5,5,5,5,5,5
48853,7,7,7,7,7,7,7,7
21889,2,2,1,2,2,2,2,2
15121,1,1,1,1,1,1,1,1
51030,7,7,7,7,7,7,7,7
53205,7,7,7,7,7,7,7,7
31290,4,4,4,4,4,4,4,4
45120,5,5,5,5,5,5,5,5
60389,8,8,8,8,8,8,8,8
53974,7,7,7,7,7,7,0,7
53932,7,7,7,7,7,7,7,7
25579,1,2,1,2,2,2,2,2
17158,1,1,1,1,1,1,1,1
14893,1,1,1,1,1,1,1,1
33302,5,5,5,5,5,5,5,5
20486,2,2,1,2,2,2,2,2
36619,5,5,5,5,5,5,5,5
60412,8,8,8,8,8,8,8,8
11856,2,2,1,2,1,2,2,1
56856,7,7,7,7,7,7,7,7
51450,0,7,7,7,7,7,7,7
32681,5,5,5,5,5,5,5,5
15411,1,1,1,1,1,1,1,1
4082,1,1,1,2,1,2,1,1
19047,1,1,1,1,1,1,1,2
39167,5,5,5,5,5,5,5,5
18307,2,2,1,2,1,2,2,2
35870,5,5,5,5,5,5,5,5
59257,8,8,8,8,8,8,8,8
61143,8,8,8,8,8,8,8,8
35960,5,5,5,5,5,5,5,5
57705,8,8,8,8,8,8,8,8
3775,2,2,1,2,2,2,2,1
15081,1,1,1,1,1,1,1,1
20034,1,1,1,1,1,1,1,2
24345,2,2,4,1,2,1,2,2
15099,1,1,1,1,1,1,1,1
35786,5,5,5,5,5,5,5,5
32737,5,5,5,5,5,5,5,5
1898,8,0,8,8,8,0,8,0
15481,3,2,1,1,1,1,3,1
30816,4,4,4,4,4,4,4,4
58662,8,8,8,8,8,8,8,8
24247,2,1,1,1,1,2,2,2
41137,5,5,5,5,5,5,5,5
18691,2,1,1,1,2,1,1,2
27770,1,1,1,2,1,2,1,3
61393,8,0,8,8,8,8,8,8
54054,7,7,7,7,7,7,7,7
51832,7,7,7,7,7,7,7,7
39931,5,5,5,5,5,5,5,5
21302,2,2,1,2,5,2,2,2
4784,1,1,1,1,1,2,1,1
11369,1,1,1,1,1,1,1,1
33484,5,5,5,5,5,5,5,5
26435,2,2,1,1,2,1,2,3
27985,1,1,1,3,1,2,1,3
41987,5,5,5,5,5,5,5,5
48300,6,6,6,6,6,6,6,6
29752,4,4,4,4,4,4,4,4
3741,1,1,1,1,1,1,1,1
56852,7,7,7,7,7,7,7,7
6882,1,1,4,4,1,4,1,1
59771,8,8,8,8,8,8,8,8
53506,2,1,1,6,7,1,2,7
61254,8,8,5,8,5,5,5,8
8449,1,1,1,1,1,1,1,1
24985,2,2,1,2,3,3,2,2
52834,7,7,7,7,7,7,7,7
19912,2,2,1,2,2,2,2,2
4272,1,1,1,1,1,1,1,1
14522,1,1,1,1,1,1,1,1
24529,2,2,4,2,2,2,2,2
9394,1,1,1,1,1,1,1,1
52895,7,7,7,7,7,7,7,7
4109,1,1,1,1,1,1,1,1
40167,5,5,5,5,5,5,5,5
17585,0,0,8,8,1,8,8,1
51563,7,7,7,7,7,7,7,7
25962,2,2,1,2,2,2,2,2
20188,7,2,1,1,2,1,1,2
44093,5,5,5,5,5,5,5,5
54043,2,2,1,1,2,2,2,7
53572,7,8,7,7,7,7,7,7
13727,1,1,1,1,1,1,1,1
51673,7,7,7,7,7,7,7,7
49138,7,7,1,7,7,7,7,7
2827,1,1,1,1,1,1,1,1
21204,2,2,1,2,1,2,1,2
15154,1,1,1,1,1,1,1,1
5899,1,1,1,1,1,1,1,1
24950,2,2,4,2,2,2,2,2
36580,5,5,5,5,5,5,5,5
7090,2,1,1,2,1,2,1,1
5290,1,1,1,1,1,1,1,1
45134,5,5,5,5,5,5,5,5
20535,2,2,1,2,2,2,2,2
15654,2,1,1,1,1,1,1,1
58893,8,8,8,8,8,8,8,8
21218,2,1,1,2,1,1,1,2
60245,7,7,7,7,7,7,7,8
26349,2,2,2,3,3,3,3,3
23158,2,2,1,2,2,1,2,2
20724,6,2,1,1,2,1,1,2
48445,8,7,7,0,6,0,0,6
61448,8,8,8,8,8,8,8,8
50818,7,7,7,7,7,7,7,7
30037,4,4,4,4,4,4,4,4
29632,1,1,1,1,2,1,2,4
11317,1,1,1,2,1,1,1,1
17642,1,1,1,1,1,1,1,1
35229,5,5,5,5,5,5,5,5
2385,1,1,1,1,1,1,1,1
16757,1,1,1,1,1,1,1,1
38746,5,5,5,5,5,5,5,5
35622,5,5,5,5,5,5,5,5
59109,8,8,8,8,8,8,8,8
21584,1,1,4,1,2,1,2,2
48179,5,6,5,5,5,6,5,6
32889,5,5,5,5,5,5,5,5
56112,8,7,8,7,7,8,7,7
38706,5,5,5,5,5,5,5,5
19111,2,2,1,2,2,2,2,2
47444,6,6,6,6,6,6,6,6
58859,8,8,8,8,8,8,8,8
22558,2,1,4,1,1,1,1,2
50006,7,7,7,7,7,7,7,7
26547,2,1,1,2,1,3,2,3
33552,5,5,5,5,5,5,5,5
49121,7,7,7,7,7,7,7,7
15263,1,2,1,1,1,1,1,1
37148,5,5,5,5,5,5,5,5
46012,0,0,5,0,7,0,7,6
46816,5,5,5,6,5,6,5,6
41076,5,5,5,5,5,5,5,5
25970,1,2,1,3,2,2,1,2
50436,7,7,7,7,7,7,7,7
9795,1,1,1,1,1,1,1,1
57236,8,8,8,8,8,8,8,8
20488,6,1,7,1,6,6,6,2
10862,1,1,1,1,1,1,1,1
29597,4,4,4,4,4,4,4,4
9817,1,1,1,1,1,1,1,1
2957,1,1,1,1,1,1,1,1
12778,1,1,1,1,1,1,1,1
17026,1,1,1,1,1,1,1,1
36824,5,5,5,5,5,5,5,5
45449,5,5,5,5,5,5,5,5
33627,5,5,5,5,5,5,5,5
27227,3,3,1,2,3,1,3,3
55758,7,7,7,7,7,7,7,7
13763,1,1,1,1,1,1,1,1
33257,7,7,7,6,7,7,5,5
35795,5,5,5,5,5,5,5,5
33247,5,5,5,5,5,5,5,5
58277,8,8,8,8,8,8,8,8
46334,6,2,1,2,2,6,6,6
20778,2,1,1,1,1,1,2,2
35478,5,7,7,5,5,5,5,5
33194,5,5,5,5,5,5,5,5
34315,5,5,5,5,5,5,5,5
46795,6,6,7,6,6,6,6,6
53727,7,5,7,7,5,5,5,7
46693,6,1,1,6,6,6,6,6
46650,5,5,5,8,5,5,5,6
31961,5,5,5,5,5,5,5,5
34218,5,5,5,5,5,5,5,5
31289,4,4,4,4,4,4,4,4
48453,6,6,6,6,6,6,6,6
30175,4,4,4,4,4,4,4,4
56876,7,7,7,7,7,7,7,7
11445,1,1,1,1,1,1,1,1
7456,2,2,1,2,2,2,2,1
5803,1,1,1,1,1,1,1,1
6474,2,3,1,2,2,2,2,1
16984,3,2,1,3,1,3,1,1
60361,8,8,8,8,8,8,8,8
12042,2,2,1,1,1,1,1,1
22163,2,2,1,2,2,2,2,2
39045,5,5,5,5,5,5,5,5
24573,2,2,1,1,2,2,1,2
38324,5,5,5,5,5,5,5,5
49398,7,7,7,7,7,7,7,7
47065,6,6,6,6,6,6,5,6
13058,1,1,1,1,1,1,1,1
386,8,0,8,8,8,8,8,0
19092,1,1,1,1,1,1,2,2
19921,2,1,1,1,2,2,1,2
50430,7,7,7,7,7,7,7,7
20448,2,2,1,2,2,1,2,2
48498,7,7,7,7,7,7,7,7
12867,1,1,1,1,1,1,1,1
43224,5,5,5,5,5,5,5,5
32635,5,5,5,5,5,5,5,5
38004,5,5,5,5,5,5,5,5
36287,5,5,5,5,5,5,5,5
46920,2,1,6,6,6,6,2,6
47481,6,6,6,6,6,6,6,6
8009,5,6,5,5,5,5,5,1
32439,5,5,5,5,5,5,5,5
42096,5,7,5,5,5,5,5,5
46731,6,1,6,6,6,5,6,6
30248,4,4,4,4,4,4,4,4
52943,7,7,7,7,7,7,7,7
23812,6,6,7,6,6,6,6,2
6524,1,1,1,1,1,1,1,1
18867,2,2,1,1,2,2,2,2
29591,4,4,4,4,4,4,4,4
57681,8,8,8,8,8,8,8,8
43020,5,5,5,5,5,5,5,5
37230,5,5,5,5,5,5,5,5
8577,1,1,1,1,1,1,1,1
46429,6,6,6,6,6,6,6,6
10229,1,1,7,1,1,1,1,1
61782,8,8,8,8,8,8,8,8
50804,7,7,7,7,7,7,7,7
59690,8,8,8,8,8,8,8,8
2325,1,1,1,1,1,1,1,1
18112,1,1,1,1,1,1,1,2
52909,7,7,7,7,7,7,7,7
42598,5,5,5,5,5,5,5,5
9608,1,1,1,1,1,1,1,1
57750,8,8,8,8,8,8,8,8
35148,5,5,5,5,5,5,5,5
16688,1,1,1,1,1,1,1,1
31046,4,4,4,4,4,4,4,4
43260,7,7,7,7,7,7,7,5
59054,8,8,8,8,8,8,8,8
58939,8,8,8,0,8,8,0,8
2249,1,1,1,1,1,2,1,1
44516,5,5,5,5,5,5,5,5
15318,1,2,1,1,1,1,1,1
48974,7,7,7,7,7,7,7,7
19771,1,1,1,1,1,1,1,2
9623,1,2,1,1,1,1,1,1
23083,7,1,7,0,0,0,0,2
20563,1,1,1,1,1,1,1,2
33145,5,5,5,5,5,5,5,5
55867,7,5,7,7,7,7,7,7
53360,7,7,7,7,7,7,7,7
9876,2,2,1,2,2,2,1,1
33895,5,5,5,5,5,5,5,5
51703,7,7,7,7,7,7,7,7
22879,2,1,1,2,2,2,2,2
8295,2,1,1,1,2,2,2,1
21754,1,1,1,1,2,2,1,2
48897,7,7,7,7,7,7,7,7
34846,5,0,8,8,5,8,5,5
56794,7,8,7,7,7,7,7,7
47314,6,6,6,6,6,6,6,6
19757,1,1,1,1,2,1,1,2
26479,2,1,1,1,1,1,2,3
2250,3,2,1,2,2,1,1,1
32667,7,4,7,7,7,7,7,5
49482,7,7,7,7,7,7,7,7
31257,4,4,4,4,4,4,4,4
19994,2,2,1,1,1,1,1,2
33070,5,5,5,5,5,5,5,5
23143,3,3,1,2,2,2,1,2
47163,6,6,6,6,6,6,6,6
12006,2,1,1,1,2,1,1,1
41130,5,5,5,5,5,5,5,5
23051,1,2,1,1,1,1,1,2
57910,8,8,8,8,8,8,8,8
7427,1,1,1,1,1,1,1,1
34643,5,5,5,5,5,5,5,5
22928,1,2,1,1,2,2,2,2
3346,1,2,1,2,1,2,2,1
27775,1,1,1,1,1,1,1,3
6550,1,1,1,1,1,1,1,1
3251,1,1,1,1,1,1,1,1
42082,5,5,5,5,5,5,5,5
36442,5,5,5,5,5,5,5,5
25289,2,2,1,2,2,2,2,2
38707,5,5,5,5,5,5,5,5
46745,6,0,6,6,7,7,7,6
30623,4,4,4,4,4,4,4,4
15112,1,1,1,1,1,1,1,1
50269,7,7,7,7,7,7,7,7
21200,2,2,1,2,2,2,2,2
18361,1,2,1,1,2,1,1,2
3928,1,1,1,1,1,1,1,1
46638,6,0,7,6,7,0,7,6
15517,1,1,1,1,1,1,1,1
55007,7,7,7,7,7,7,7,7
2622,1,1,1,1,1,1,1,1
53815,7,7,7,7,7,7,7,7
10847,1,1,1,1,1,1,1,1
42751,5,5,5,5,5,5,5,5
16369,2,1,1,1,1,2,1,1
25482,2,2,1,2,2,2,2,2
3514,1,1,1,1,1,1,1,1
28637,2,3,1,3,3,3,3,3
19913,1,1,1,1,1,1,2,2
55151,7,7,7,7,7,7,7,7
26444,3,1,1,1,3,1,3,3
48341,6,7,7,7,7,6,6,6
42276,5,5,5,5,5,5,5,5
26793,2,1,1,1,1,2,2,3
36282,5,5,5,5,5,5,5,5
305,7,7,7,7,7,7,7,0
2180,2,1,1,1,1,1,2,1
33890,5,5,5,5,5,5,5,5
27804,2,1,1,2,1,2,2,3
45347,5,5,5,5,5,5,5,5
2945,1,1,1,1,1,1,1,1
56937,8,8,8,8,8,8,8,8
33458,6,5,6,5,5,5,5,5
61165,8,7,1,1,8,1,1,8
53820,7,7,7,7,7,7,7,7
19531,1,1,1,1,1,1,1,2
15741,1,1,1,1,1,1,1,1
49792,7,7,7,7,7,7,7,7
37860,5,5,5,5,5,5,5,5
22997,2,2,1,2,2,2,1,2
53748,5,0,7,7,5,7,5,7
52923,7,7,7,7,7,7,7,7
54951,7,7,7,7,7,7,7,7
38776,5,5,5,5,5,5,5,5
15045,1,2,1,1,2,2,1,1
3610,1,1,1,1,1,1,1,1
19322,1,2,1,1,2,2,2,2
27956,2,3,1,1,3,1,1,3
60977,8,8,7,8,8,8,8,8
15164,1,1,1,1,1,1,1,1
30414,4,4,4,4,4,4,4,4
33452,5,5,5,5,5,5,5,5
8458,1,1,1,1,1,1,1,1
45035,5,5,5,5,5,5,5,5
39742,5,5,5,5,5,5,5,5
31921,5,5,5,5,5,5,5,5
61418,8,8,8,8,1,8,8,8
19140,2,1,1,2,2,2,2,2
24909,2,1,1,1,1,1,1,2
25024,2,2,1,2,2,2,2,2
20844,1,2,1,1,1,2,1,2
59703,8,8,8,8,8,8,8,8
4273,2,1,1,1,1,1,1,1
52244,7,7,7,7,7,7,7,7
15299,1,1,1,1,1,1,1,1
23328,2,1,1,2,2,2,2,2
46209,2,2,1,2,1,2,1,6
2515,1,1,1,1,1,1,1,1
36865,5,5,5,5,5,5,5,5
12621,1,1,1,1,1,1,1,1
2793,1,1,1,1,1,1,1,1
8837,1,2,1,1,1,1,1,1
28360,3,3,1,3,3,3,3,3
59209,8,8,8,8,8,8,8,8
52577,7,7,7,7,7,7,7,7
58404,8,8,8,8,8,8,8,8
18672,1,1,1,1,1,1,1,2
47123,6,6,6,6,6,6,6,6
54059,7,7,7,7,7,7,7,7
12570,1,2,1,1,1,1,2,1
58274,8,8,8,8,8,8,8,8
31932,5,5,8,5,5,5,5,5
58065,6,6,6,6,6,6,6,8
34736,0,0,0,0,5,0,0,5
25450,2,1,1,2,1,2,2,2
53803,7,7,7,7,7,7,7,7
6461,2,1,1,1,1,1,2,1
1190,0,0,0,0,0,0,0,0
56101,6,7,7,7,7,0,7,7
25362,2,2,1,1,2,1,1,2
12206,1,1,1,1,1,1,1,1
40916,5,5,5,5,5,5,5,5
41714,5,5,5,5,5,5,5,5
31957,5,5,5,5,5,5,5,5
19758,1,1,1,1,1,1,1,2
18243,1,1,1,1,2,1,1,2
24448,1,1,1,1,1,1,1,2
27034,2,3,1,3,3,3,3,3
45351,5,5,5,5,5,5,5,5
23166,1,2,1,1,2,1,2,2
59370,8,8,8,8,8,8,8,8
1750,0,0,7,0,7,0,7,0
19418,3,2,1,3,2,2,2,2
9383,1,1,1,1,1,1,1,1
34458,8,8,8,8,8,8,8,5
53591,7,7,7,7,7,7,7,7
45906,6,0,5,0,5,0,0,6
44575,5,5,5,5,5,5,5,5
46373,6,6,6,6,6,6,6,6
55091,7,7,7,7,7,7,7,7
58519,8,8,8,8,8,8,8,8
34559,5,5,5,5,5,5,5,5
15812,1,1,1,1,1,1,1,1
42155,5,5,5,5,5,5,5,5
41837,5,5,5,5,5,5,5,5
30238,4,4,4,4,4,4,4,4
14903,1,1,1,1,1,1,1,1
24323,3,2,1,2,2,2,2,2
20765,2,2,1,2,3,2,2,2
13702,1,1,1,1,1,1,1,1
8891,2,1,1,1,1,1,2,1
8143,1,1,1,1,1,1,1,1
1881,5,0,0,0,0,6,0,0
37551,5,5,5,5,5,5,5,5
48328,6,6,6,7,6,6,6,6
4141,1,1,1,1,1,1,1,1
21974,1,2,1,1,2,2,1,2
43766,5,5,5,5,5,5,5,5
35420,5,5,5,5,5,5,5,5
50250,8,0,5,8,5,0,0,7
48404,6,7,7,6,6,6,7,6
46388,8,6,6,8,6,6,6,6
45660,6,6,6,6,6,6,6,6
48541,7,7,7,7,7,7,7,7
27687,1,5,5,5,3,3,3,3
53763,7,7,7,7,7,7,7,7
32692,5,5,5,5,5,5,5,5
40111,5,5,5,5,5,5,5,5
32306,5,5,5,5,5,5,5,5
60988,8,8,8,8,8,8,8,8
13929,1,1,1,1,1,1,1,1
33424,5,5,5,5,5,5,5,5
24486,2,2,1,2,2,2,2,2
6623,2,1,1,1,1,1,1,1
52382,7,7,7,7,7,7,7,7
20895,1,1,1,1,1,1,1,2
27161,1,3,1,1,1,1,1,3
36031,5,5,5,5,5,5,5,5
45185,5,1,1,7,2,7,1,5
48112,6,6,6,6,6,6,6,6
17506,1,2,1,1,2,1,1,1
55617,7,7,7,7,7,7,7,7
15864,2,1,1,1,1,1,1,1
7884,2,1,1,2,1,2,2,1
56900,7,7,7,7,7,7,7,7
59962,8,8,8,8,8,8,8,8
40684,5,5,5,5,5,5,5,5
35969,5,5,5,5,5,5,5,5
5305,1,1,1,1,1,1,1,1
9516,1,2,1,2,2,2,2,1
58894,8,8,8,8,8,8,8,8
31070,4,4,4,4,4,4,4,4
39641,5,5,5,5,5,5,5,5
20642,2,1,1,1,2,1,2,2
50023,0,7,7,7,0,7,0,7
23471,6,1,6,6,6,6,5,2
18986,1,1,1,1,2,1,1,2
28036,2,1,1,1,3,1,3,3
21311,2,2,1,2,1,1,1,2
60403,8,8,8,8,8,8,8,8
28193,1,2,1,1,1,1,1,3
4477,2,1,1,1,1,1,1,1
49130,6,6,6,6,6,6,6,7
11188,1,1,1,1,1,1,1,1
23121,5,1,1,6,6,6,6,2
43625,5,5,5,5,5,5,5,5
45419,5,5,5,5,5,5,5,5
54285,7,7,7,7,7,7,7,7
203,0,8,8,0,0,0,0,0
45506,5,5,5,5,5,5,5,5
32646,5,5,5,5,5,5,5,5
12338,1,1,1,1,1,1,1,1
54384,7,7,7,7,7,7,7,7
2714,1,1,1,1,1,1,1,1
45885,6,6,6,6,6,6,6,6
10618,1,1,1,1,1,1,1,1
25994,1,2,1,1,1,2,2,2
6292,1,1,1,8,1,1,2,1
48582,7,7,7,7,7,7,7,7
20725,2,2,2,2,2,2,2,2
32469,5,5,5,5,5,5,5,5
37152,5,5,5,5,5,5,5,5
59387,8,8,8,8,8,8,8,8
20172,1,2,1,2,2,2,2,2
12419,1,1,1,1,1,1,1,1
4305,2,1,2,2,5,2,2,1
53235,7,7,7,7,7,7,7,7
39626,5,5,5,5,5,5,5,5
4028,1,1,1,1,1,1,1,1
61021,8,7,8,8,7,8,8,8
7841,1,1,1,1,1,1,1,1
11743,1,1,1,1,1,1,1,1
49691,5,7,7,7,7,7,7,7
14770,2,1,1,1,1,1,1,1
36515,5,5,5,5,5,5,5,5
47405,6,6,6,6,6,6,6,6
44437,5,5,5,5,5,5,5,5
43201,5,5,5,5,5,5,5,5
50616,7,7,0,7,7,0,7,7
25725,2,2,1,2,2,2,2,2
55264,7,7,7,7,7,7,7,7
28217,1,3,1,1,2,2,1,3
33682,5,5,5,5,5,5,5,5
12176,2,1,1,1,2,1,1,1
50391,2,7,7,8,6,7,0,7
59645,1,8,1,1,8,1,8,8
39447,5,5,5,5,5,5,5,5
52953,7,7,7,7,7,7,7,7
25834,1,2,1,2,2,2,2,2
54179,7,7,7,7,7,7,7,7
10919,1,1,1,1,1,1,1,1
4676,1,1,1,1,1,1,1,1
15682,1,1,1,3,1,1,1,1
55994,7,7,7,7,7,7,7,7
28826,0,4,1,8,4,0,0,4
20030,2,1,1,1,2,2,1,2
28315,1,2,1,2,2,2,2,3
53853,7,7,7,7,7,7,7,7
